file_path,field_name,pii_classification,matched_pattern,review_status
governance/generated/pii_discovery_report.csv,Revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,SPEND_CHANGE,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,Spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,acquisition_spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,actual_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,actual_revenue_total,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,actual_spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,attributed_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,booked_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,budget,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,budget_owner,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,budget_recommendation,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,budgets,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,campaign_min_spend_for_action,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,campaign_spend_row_key,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,channel_budget,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,channel_spend_reference,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,current_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,current_spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,deal_value,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,demo_mart_budget_efficiency,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,fact_ad_spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,fact_budget_targets,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,fact_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,fact_revenue_attribution,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,fact_revenue_key,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,first_revenue_date,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,first_touch_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,gross_margin,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,int_campaign_spend_unified,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,last_touch_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,last_vs_first_revenue_delta,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,lifetime_margin,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,lifetime_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,linear_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,margin,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,mart_budget_efficiency,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,mart_budget_scenarios,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,mart_mart_budget_efficiency,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,model_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,no_spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,null_spend_flag,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,position_based_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,prior_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,prior_spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,projected_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,purchase_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,revenue_attainment,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,revenue_date,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,revenue_fact_1095_days,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,revenue_operations,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,revenue_variance,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,session_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,spend_absolute_variance,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,spend_attainment,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,spend_percentage_variance,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,spend_variance,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,target_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,target_revenue_total,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,target_spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,time_decay_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,time_decay_vs_linear_revenue_delta,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,total_budget,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,total_spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,u_shaped_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,u_shaped_vs_linear_revenue_delta,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,warehouse_fact_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/pii_discovery_report.csv,waste_budget_flag,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/retention_policy_dry_run.csv,revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/retention_policy_dry_run.csv,revenue_fact_1095_days,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/retention_policy_matrix.csv,revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
governance/generated/retention_policy_matrix.csv,revenue_fact_1095_days,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dashboard_build_guide.md,Budget,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dashboard_build_guide.md,Margin,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dashboard_build_guide.md,Revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dashboard_build_guide.md,Spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dashboard_build_guide.md,revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dashboard_build_guide.md,spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dashboard_measure_matrix.md,Budget,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dashboard_measure_matrix.md,Margin,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dashboard_measure_matrix.md,Revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dashboard_measure_matrix.md,Spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dashboard_measure_matrix.md,budget,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dax_measure_catalog.md,Margin,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dax_measure_catalog.md,Revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dax_measure_catalog.md,Spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dax_measure_catalog.md,actual_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dax_measure_catalog.md,actual_spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dax_measure_catalog.md,attributed_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dax_measure_catalog.md,booked_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dax_measure_catalog.md,gross_margin,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dax_measure_catalog.md,mart_budget_efficiency,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dax_measure_catalog.md,spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dax_measure_catalog.md,target_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dax_measure_catalog.md,target_spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dbt_metricflow/semantic_layer.yml,Margin,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dbt_metricflow/semantic_layer.yml,Revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dbt_metricflow/semantic_layer.yml,Spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dbt_metricflow/semantic_layer.yml,actual_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dbt_metricflow/semantic_layer.yml,actual_revenue_total,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dbt_metricflow/semantic_layer.yml,actual_spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dbt_metricflow/semantic_layer.yml,booked_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dbt_metricflow/semantic_layer.yml,budget,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dbt_metricflow/semantic_layer.yml,budget_owner,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dbt_metricflow/semantic_layer.yml,gross_margin,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dbt_metricflow/semantic_layer.yml,margin,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dbt_metricflow/semantic_layer.yml,mart_budget_efficiency,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dbt_metricflow/semantic_layer.yml,revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dbt_metricflow/semantic_layer.yml,revenue_attainment,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dbt_metricflow/semantic_layer.yml,spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dbt_metricflow/semantic_layer.yml,target_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dbt_metricflow/semantic_layer.yml,target_revenue_total,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dbt_metricflow/semantic_layer.yml,target_spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dbt_metricflow/semantic_layer.yml,total_spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dbt_semantic_layer_notes.md,Margin,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dbt_semantic_layer_notes.md,Revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dbt_semantic_layer_notes.md,Spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dbt_semantic_layer_notes.md,budget,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dbt_semantic_layer_notes.md,margin,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dbt_semantic_layer_notes.md,revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/dbt_semantic_layer_notes.md,spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/kpi_catalog.md,Budget,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/kpi_catalog.md,Margin,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/kpi_catalog.md,Revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/kpi_catalog.md,Spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/kpi_catalog.md,margin,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/kpi_catalog.md,mart_budget_efficiency,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/kpi_catalog.md,revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/kpi_catalog.md,spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/model_relationships.md,fact_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/model_relationships.md,mart_budget_efficiency,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi/POWERBI_EVIDENCE.md,demo_mart_budget_efficiency,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi/POWERBI_EVIDENCE.md,fact_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi/POWERBI_EVIDENCE.md,margin,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi/POWERBI_EVIDENCE.md,revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi/POWERBI_EVIDENCE.md,spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi/POWERBI_SETUP_GUIDE.md,Budget,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi/POWERBI_SETUP_GUIDE.md,Revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi/POWERBI_SETUP_GUIDE.md,Spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi/POWERBI_SETUP_GUIDE.md,budget,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi/POWERBI_SETUP_GUIDE.md,fact_ad_spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi/POWERBI_SETUP_GUIDE.md,fact_budget_targets,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi/POWERBI_SETUP_GUIDE.md,fact_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi/POWERBI_SETUP_GUIDE.md,fact_revenue_attribution,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi/POWERBI_SETUP_GUIDE.md,revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi/POWERBI_SETUP_GUIDE.md,spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_export_manifest.yml,mart_mart_budget_efficiency,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_export_manifest.yml,warehouse_fact_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/README.md,budget,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/README.md,margin,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/README.md,revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/dashboard_pages.yml,Budget,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/dashboard_pages.yml,Margin,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/dashboard_pages.yml,Revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/dashboard_pages.yml,Spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/dashboard_pages.yml,budget,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/dashboard_pages.yml,margin,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/dashboard_pages.yml,revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_attribution_model_comparison.tmdl,Revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_attribution_model_comparison.tmdl,first_touch_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_attribution_model_comparison.tmdl,last_touch_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_attribution_model_comparison.tmdl,last_vs_first_revenue_delta,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_attribution_model_comparison.tmdl,linear_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_attribution_model_comparison.tmdl,position_based_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_attribution_model_comparison.tmdl,time_decay_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_attribution_model_comparison.tmdl,time_decay_vs_linear_revenue_delta,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_attribution_model_comparison.tmdl,u_shaped_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_attribution_model_comparison.tmdl,u_shaped_vs_linear_revenue_delta,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_budget_scenarios.tmdl,Budget,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_budget_scenarios.tmdl,Revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_budget_scenarios.tmdl,budgets,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_budget_scenarios.tmdl,channel_budget,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_budget_scenarios.tmdl,mart_budget_scenarios,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_budget_scenarios.tmdl,projected_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_budget_scenarios.tmdl,total_budget,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_campaign_action_center.tmdl,attributed_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_campaign_action_center.tmdl,spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_campaign_performance.tmdl,Revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_campaign_performance.tmdl,Spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_campaign_performance.tmdl,attributed_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_campaign_performance.tmdl,budget,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_campaign_performance.tmdl,spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_campaign_performance.tmdl,waste_budget_flag,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_channel_performance.tmdl,Margin,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_channel_performance.tmdl,Revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_channel_performance.tmdl,Spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_channel_performance.tmdl,booked_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_channel_performance.tmdl,gross_margin,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_channel_performance.tmdl,revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_channel_performance.tmdl,spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_ga4_funnel.tmdl,Revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_ga4_funnel.tmdl,purchase_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_marketing_variance_drivers.tmdl,current_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_marketing_variance_drivers.tmdl,current_spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_marketing_variance_drivers.tmdl,prior_revenue,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_marketing_variance_drivers.tmdl,prior_spend,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_marketing_variance_drivers.tmdl,spend_absolute_variance,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
semantic_layer/powerbi_tmdl/tables/mart_marketing_variance_drivers.tmdl,spend_percentage_variance,commercially_sensitive,(deal_value|gross_margin|revenue|margin|budget|spend),needs_review
